symbol,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiments
AAPL,"Buffett's Berkshire Trimmed Chevron Stake While Cashing Out Of GM And This COVID Stock: Here's How The Sage Of Omaha Adjusted His Portfolio In Q3 - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/markets/equities/23/11/35797715/buffetts-berkshire-trimmed-chevron-stake-while-cashing-out-of-gm-and-this-covid-stock-heres-how-,20231115T074753,['Shanthi Rexaline'],"Billionaire investor Warren Buffett-run Berkshire Hathaway, Inc. BRK BRK maintained its core portfolio stocks largely unchanged in the third quarter but divested a slew of stocks including legacy automaker General Motors Corp. GM.",https://cdn.benzinga.com/files/images/story/2023/Warren-Buffett--Chairman-And-Ceo-Of-Berk.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",0.189995,Somewhat-Bullish,[]
AAPL,"This Android Phone Saves You From Potential Green Bubble Shaming From Your iPhone Friends, But There's A Catch - Alphabet  ( NASDAQ:GOOG ) , Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/23/11/35796639/this-android-phone-saves-you-from-potential-green-bubble-shaming-from-your-iphone-friends-but-theres,20231115T055639,['Ananya Gairola'],"Users with smartphones running on Android, developed by Alphabet Inc.'s GOOG GOOGL Google and those with devices having Apple Inc.'s AAPL iOS operating system, have long battled the difference between Green and Blue bubbles, but a new player on the block might have something interesting to add ...",https://cdn.benzinga.com/files/images/story/2023/Apple-iMessage-Green-Bubbles.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.059146,Neutral,[]
AAPL,Here's why iPhone maker Foxconn is now chasing satellites and EVs,https://www.business-standard.com/world-news/here-s-why-iphone-maker-foxconn-is-now-chasing-satellites-and-evs-123111500075_1.html,20231115T014139,['Bloomberg'],You can make a pretty good living supplying more than two-thirds of the world's most-famous consumer gadget. Except when demand for that high-priced smartphone starts to wane and you're left looking for the next big thing.,"https://bsmedia.business-standard.com/_media/bs/img/article/2023-11/15/full/1700011658-42.jpg?im=FeatureCrop,size=(826,465)",Business Standard,GoogleRSS,www.business-standard.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.084963,Neutral,[]
AAPL,"iFixit, PIRG Petition FTC For Nationwide Right-to-Repair Regulations - Apple  ( NASDAQ:AAPL ) ",https://www.benzinga.com/news/23/11/35794710/ifixit-pirg-petition-ftc-for-nationwide-right-to-repair-regulations,20231115T011708,['Ananya Gairola'],"In a bid to strengthen right-to-repair regulations, repair guide site iFixit and the U.S. Public Interest Research Group or PIRG have lodged a petition with the Federal Trade Commission, or FTC.",https://cdn.benzinga.com/files/images/story/2023/Apple-Right-To-Repair-.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.045642,Neutral,[]
AAPL,"Soros snaps up tech stocks in Q3, but dumps some of the biggest names",https://www.marketwatch.com/story/soros-snaps-up-tech-stocks-in-q3-but-dumps-some-of-the-biggest-names-along-with-rivian-5f46e21e,20231114T224900,['Bill Peters'],"Soros Fund Management, the investment firm founded by billionaire George Soros, took new positions or bulked up on IPOs and a number of tech names during the third quarter.",https://images.mktw.net/im-887127/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.288519,Somewhat-Bullish,[]
AAPL,These 3 Mega-Cap Tech Companies Are Cash-Generating Machines,https://www.zacks.com/stock/news/2184260/these-3-mega-cap-tech-companies-are-cash-generating-machines,20231114T224800,['Derek Lewis'],"Companies boasting strong cash-generating abilities can be great investments, as they have plenty of cash to fuel growth, pay dividends, and easily wipe out debt.",https://staticx-tuner.zacks.com/images/articles/main/d9/21892.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.997902'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.371532,Bullish,[]
AAPL,"Elon Musk, Satya Nadella Orbit Joe Biden's Summit With Xi Jinping As US Aims To Thaw Relations With China - Apple  ( NASDAQ:AAPL ) , Citigroup  ( NYSE:C ) ",https://www.benzinga.com/markets/asia/23/11/35792577/elon-musk-satya-nadella-orbit-joe-bidens-summit-with-xi-jinping-as-us-aims-to-thaw-relations-with-ch,20231114T223713,['Natan Ponieman'],"A San Francisco summit is becoming a stage for cooperation talks with China, as both the public and private sectors in the U.S. look to thaw relations with the Asian economic giant. The jewel of the Asia-Pacific Economic Cooperation summit will be a face-to-face encounter between U.S.",https://cdn.benzinga.com/files/images/story/2023/Xi-Jinping.jpeg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",0.009516,Neutral,[]
AAPL,Tepper's Appaloosa dumps Apple stake and loads up on Amazon's stock,https://www.marketwatch.com/story/teppers-appaloosa-dumps-apple-stake-and-loads-up-on-amazons-stock-231d95b5,20231114T220200,['Ciara Linnane'],"David Tepper's Appaloosa hedge fund raised its stake in Amazon and dropped its stake in Apple, according to a filing with the Securities and Exchange Commission late Tuesday.",https://images.mktw.net/im-539864/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.280413,Somewhat-Bullish,[]
AAPL,The Magnificent Seven add more than $200 billion to their market caps,https://www.marketwatch.com/story/the-magnificent-seven-add-more-than-200-billion-to-their-market-caps-0d55369b,20231114T214500,['Tomi Kilgore'],"It was a magnificent day for the stock market Tuesday, highlighted by a strong performance by the Magnificent Seven technology giants, led by Tesla and Apple shares.",https://images.mktw.net/im-886882/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.241184,Somewhat-Bullish,[]
AAPL,Why a derailed $11 trillion corporate bond market looks ripe for a comeback as U.S. inflation slows,https://www.marketwatch.com/story/why-a-derailed-11-trillion-corporate-bond-market-looks-ripe-for-a-comeback-as-u-s-inflation-slows-a682a46c,20231114T211700,['Joy Wiltermuth'],Bonds issued by America's most valuable companies are steaming ahead after sinking to their lowest prices in about 20 years.,https://images.mktw.net/im-886913?width=700&height=394,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.890401'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999995'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.067659,Neutral,[]
AAPL,Podcast Market Size in Europe to grow by USD 1.1 billion from 2022 to 2027; Market is fragmented due to the presence of many global and regional companies. - Technavio,https://www.benzinga.com/pressreleases/23/11/n35787992/podcast-market-size-in-europe-to-grow-by-usd-1-1-billion-from-2022-to-2027-market-is-fragmented-du,20231114T194500,['PRNewswire'],"NEW YORK, Nov. 14, 2023 /PRNewswire/ -- The Europe podcast market is estimated to grow by USD 1.1 billion from 2022 to 2027, growing at a CAGR of 27.5%. The podcast market in Europe is fragmented owing to the presence of many global and regional companies.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.257615,Somewhat-Bullish,[]
AAPL,Why Vacation Rental Company Airbnb's  ( ABNB )  Shares Are Jumping Today - Airbnb  ( NASDAQ:ABNB ) ,https://www.benzinga.com/markets/equities/23/11/35783978/why-vacation-rental-company-airbnbs-shares-are-jumping-today,20231114T194017,['Nabaparna Bhattacharya'],"Airbnb, Inc. ABNB shares are trading higher after acquiring GamePlanner.AI, a stealth 12-person AI company led by Adam Cheyer and Siamak Hodjat. Cheyer co-founded Siri, which Apple Inc. AAPL acquired, and then led server-side engineering and AI for Siri while working alongside Steve Jobs.",https://cdn.benzinga.com/files/images/story/2023/11/14/abnb_1.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.297508,Somewhat-Bullish,[]
AAPL,"Despite Apple Pay's Impact, PayPal's Growth Prospects Remain Strong: Analyst - PayPal Holdings  ( NASDAQ:PYPL ) ",https://www.benzinga.com/news/23/11/35782066/despite-apple-pays-impact-paypals-growth-prospects-remain-strong-analyst,20231114T193824,['Anusuya Lahiri'],"Mizuho analyst Dan Dolev reiterated a Buy rating on PayPal Holdings, Inc PYPL with a price target of $72, down from $92. Dolev's e-commerce checkout tracker suggests that Apple Inc AAPL Apple Pay continued weighing on Branded Checkout share in October, as key merchants' outgoing web traffic ...",https://cdn.benzinga.com/files/images/story/2023/11/14/paypal_hq.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.243603,Somewhat-Bullish,[]
AAPL,Technology stocks hit record high as Nasdaq looks to exit correction territory,https://www.marketwatch.com/story/technology-stocks-hit-record-high-as-nasdaq-looks-to-exit-correction-territory-e29f7596,20231114T180800,['Joseph Adinolfi'],"U.S. technology stocks hit an all-time high Tuesday, surpassing an earlier record from July. The Technology Select Sector SPDR Fund XLK, which tracks the S&P 500 Information Technology sector, was up 1.8% in recent trade, leaving it on track to finish at $181.47 a share, what would be its highest ...",https://images.mktw.net/im-886787/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.099334,Neutral,[]
AAPL,51.4% of Warren Buffett's $348 Billion Berkshire Hathaway Portfolio Is Invested in These 2 Artificial Intelligence  ( AI )  Stocks,https://www.fool.com/investing/2023/11/14/514-of-warren-buffetts-berkshire-hathaway-portfoli/,20231114T171711,"['CFA', 'Parkev Tatevosian']",The Oracle of Omaha may have stumbled into the hottest investing trend in 2023.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",-0.355562,Bearish,[]
AAPL,"Microsoft and Google Comply with EU's New Tech Regulations, Aiming for Easier User Access Across Services - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",https://www.benzinga.com/government/23/11/35775905/microsoft-and-google-comply-with-eus-new-tech-regulations-aiming-for-easier-user-access-across-servi,20231114T171214,['Anusuya Lahiri'],"Microsoft Corp MSFT and Alphabet Inc GOOG GOOGL Google have decided not to contest a European Union regulation that mandates them to simplify the process for users to switch between rival services, including social media platforms and internet browsers.",https://cdn.benzinga.com/files/images/story/2023/11/14/accuse-image_by_tumisu_from_pixaby_.jpg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",-0.002369,Neutral,[]
AAPL,Nvidia Extends Winning Streak With New AI Processors,https://www.investors.com/news/technology/nvidia-stock-rises-on-new-ai-processors/,20231114T170800,"['PATRICK SEITZ', ""Investor's Business Daily""]",Nvidia Stock Rises On New AI Processors Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/11/STock-Nvidia-hgxh200-01-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.1521,Somewhat-Bullish,[]
MSFT,interop.io and comitFS Form Strategic Partnership to Revolutionize Trader-Client Conversations,https://www.newswire.ca/news-releases/interop-io-and-comitfs-form-strategic-partnership-to-revolutionize-trader-client-conversations-819630755.html,20231116T080000,['interop.io'],"LONDON, Nov. 16, 2023 /CNW/ -- interop.io, the leading interoperability provider for the finance industry, and comitFS, the market leader in optimizing high touch voice conversations, today announced their strategic partnership, marking a significant leap in the automation of voice communication ...",https://mma.prnewswire.com/media/2094792/interop_io_Logo.jpg?p=facebook,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.311164,Somewhat-Bullish,[]
MSFT,"Cramer Says Microsoft 'Simply Can't Compete' With Nvidia After Software Giant Launches In-House AI Chips - Microsoft  ( NASDAQ:MSFT ) , NVIDIA  ( NASDAQ:NVDA ) ",https://www.benzinga.com/markets/equities/23/11/35820417/cramer-says-microsoft-simply-cant-compete-with-nvidia-after-software-giant-launches-in-house-ai-,20231116T060450,['Shanthi Rexaline'],"Microsoft Corp. MSFT kickstarted its ""Ignite 2023,"" an annual conference for developers and IT professionals, on Wednesday and much of the announcements left investors more bullish on the stock. CNBC Mad Money host Jim Cramer, however, was skeptical about the software giant's move to make ...",https://cdn.benzinga.com/files/images/story/2023/Jim-Cramer-Photo-by-s-bukley-on-Shutters.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.158536,Somewhat-Bullish,[]
MSFT,"Microsoft unveils AI, cloud chips in trend towards custom silicon",https://www.scmp.com/tech/big-tech/article/3241725/microsoft-unveils-first-house-ai-and-cloud-chips-trend-towards-custom-silicon,20231116T053027,['Bloomberg'],The Maia 100 chip will provide Microsoft Azure cloud customers with a new way to develop and run AI programs that generate content.,https://cdn.i-scmp.com/sites/default/files/d8/images/canvas/2023/11/16/b0d0e660-2704-4c62-b13f-f182cff9ebea_3aeb65d0.jpg,South China Morning Post,Companies,www.scmp.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.094412,Neutral,[]
MSFT,LSE Group: when equities are no longer the stock in trade,https://www.ft.com/content/c543f0e7-5ab3-4bca-93f9-df34283b132d,20231116T050019,['Nikou Asgari'],"The 300-year-old exchange makes under 4% of its revenues from listing and dealing stocks, as it has become one of the world's biggest financial data groups ...",https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fpublic.flourish.studio%2Fvisualisation%2F15759321%2Fthumbnail?source=next-article&fit=scale-down&quality=highest&width=1020&dpr=1,Financial Times,Markets,www.ft.com,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.175667,Somewhat-Bullish,[]
MSFT,"Is Elon Musk's Grok Snowballing Into Potent ChatGPT Rival? xAI Announces API Beta, Calls For Talent To Help Spur Development",https://www.benzinga.com/news/23/11/35819728/is-elon-musks-grok-snowballing-into-potent-chatgpt-rival-xai-announces-api-beta-calls-for-talent-to,20231116T025544,['Ananya Gairola'],"Since announcing the release of xAI's first artificial intelligence model named ""Grok"" earlier this month, Elon Musk has been busy promoting the chatbot as a far more advanced alternative to OpenAI's ChatGPT. Now, he has made two more important announcements regarding the same.",https://cdn.benzinga.com/files/images/story/2023/XAI-Grok.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.164235,Somewhat-Bullish,[]
MSFT,"Wedbush's Ives Raises Microsoft Target To $425 On The Back Of 'Game-Changing' AI Monetization, Same Day Redmond Announces Two Custom Chips - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/11/35819342/wedbushs-ives-raises-microsoft-target-to-425-on-the-back-of-game-changing-ai-moneti,20231116T012844,['Ananya Gairola'],"Wedbush has raised the stock price target for Microsoft Corporation MSFT to $425, following significant progress in the company's artificial intelligence division. What Happened: On Wednesday, Wedbush's Dan Ives took to X ( formerly Twitter ) and said that they are raising the price target on ...",https://cdn.benzinga.com/files/images/story/2023/Microsoft--Photo-by-Volodymyr-Kyrylyuk-o.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.116373,Neutral,[]
MSFT,"Berkshire sheds GM, Johnson & Johnson, Procter & Gamble as it amasses cash",https://www.foxbusiness.com/markets/berkshire-sheds-gm-johnson-johnson-procter-gamble-amasses-cash,20231116T002500,['Reuters'],"Berkshire Hathaway said it has shed its holdings in General Motors, Johnson & Johnson and Procter & Gamble, and trimmed its stake in Amazon.com, as the conglomerate controlled by Warren Buffett boosted its cash pile to a record $157.2 billion.",https://cf-images.us-east-1.prod.boltdns.net/v1/static/854081161001/8357ecb4-105b-473e-bcd4-89d048a00545/0f4b9f0e-82de-4991-b9bb-e23130350cd1/1280x720/match/image.jpg,Fox Business News,n/a,www.foxbusiness.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",0.093731,Neutral,[]
MSFT,"Meet Maia and Cobalt, Microsoft's New Custom Chips Designed for AI Supremacy",https://decrypt.co/206286/microsoft-maia-cobolt-arm-chips-for-ai-datacenters,20231116T000453,['Jose Antonio Lanz'],Microsoft is shifting to an integrated strategy to grow both its AI and cloud computing portfolio.,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2020/07/shutterstock_622022240-gID_7.jpg,Decrypt.co,n/a,decrypt.co,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.182863,Somewhat-Bullish,[]
MSFT,"Should AMD, Intel, and Nvidia Stock Investors Be Worried About Microsoft's New Chips?",https://www.fool.com/investing/2023/11/15/should-amd-intel-and-nvidia-stock-investors-be-wor/,20231115T235602,['Jose Najarro'],"Microsoft announced two new chips, Cobalt 100, a CPU, and Maia, an artificial intelligence (AI) accelerator.",https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.117406,Neutral,[]
MSFT,"New Xbox Game Pass November 2023 Lineup Reveal: Coral Island, Persona 5 Tactica, Dune: Spice Wars And More - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/general/gaming/23/11/35811948/new-xbox-game-pass-november-2023-lineup-reveal-coral-island-persona-5-tactica-dune-spice-wars-and-,20231115T231815,['Franca Quarneti'],"Microsoft Corp MSFT unveiled the second wave of games for November 2023 on Xbox Game Pass, extending offerings until month-end. Coral Island, a relaxing farm simulation set on an enchanting island, is now available on Cloud and Xbox Series X|S.",https://cdn.benzinga.com/files/images/story/2023/11/15/shutterstock_1843441207.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.046269,Neutral,[]
MSFT,"Top Stock Reports for Oracle, PepsiCo & Salesforce",https://www.zacks.com/research-daily/2184540/top-stock-reports-for-oracle-pepsico-salesforce,20231115T220000,['Mark Vickery'],"Today's Research Daily features new research reports on 16 major stocks, including Oracle Corp. (ORCL), PepsiCo, Inc. (PEP) and Salesforce, Inc. (CRM).",https://staticx-tuner.zacks.com/images/articles/main/8d/526.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.261625,Somewhat-Bullish,[]
MSFT,Futures Fall As Two Giants Dive Late; AI News Hits Nvidia,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-rally-pauses-microsoft-ai-chip-hits-nvidia-two-tech-giants-dive-late/,20231115T215400,"['ED CARSON', ""Investor's Business Daily""]",Futures Fall As Two Giants Dive Late. AI News Hits Nvidia Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/07/Stock-futuristicAIwoman-01-adobe.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.15611,Somewhat-Bullish,[]
MSFT,"This Isn't Last Year's Stock Market: Investor Says Rally Should Continue Throughout End Of Year, Into 2024 - Microsoft  ( NASDAQ:MSFT ) , Apple  ( NASDAQ:AAPL ) , SPDR S&P 500  ( ARCA:SPY ) ",https://www.benzinga.com/markets/23/11/35814076/this-isnt-last-years-stock-market-investor-says-rally-should-continue-throughout-end-of-year-into-20,20231115T213551,['Aaron Bry'],"NewEdge Wealth Chief Investment Officer Cameron Dawson joined Benzinga's Pre-Market Prep show Wednesday morning to discuss the recent rally in the stock market. Dawson said that unlike last year when the market sold off toward the end of the year, this ""Santa Claus rally"" should last throughout ...",https://cdn.benzinga.com/files/images/story/2023/11/15/shutterstock_2314332239.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.116144,Neutral,[]
MSFT,"Exclusive: Adobe open to remedy discussions with EU on Figma deal, chief counsel says",https://www.reuters.com/markets/deals/adobe-open-discussions-with-eu-figma-deal-remedies-says-chief-counsel-2023-11-15/,20231115T212800,['Foo Yun Chee'],"Adobe logo is seen on smartphone in this illustration taken June 13, 2022. REUTERS/Dado Ruvic/Illustration Acquire Licensing Rights",https://s3.amazonaws.com/arc-authors/reuters/667527b5-7241-4d9c-bf23-822c102ec553.png,Reuters,Markets,www.reuters.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.014376,Neutral,[]
MSFT,Retirement Portfolio Investing Strategies To Know,https://www.forbes.com/sites/investor-hub/article/retirement-portfolio-investing-strategies-to-know/,20231115T210329,['Catherine Brock'],Ready to get serious about funding your retirement? Here's a look at the importance of retirement investing plus four strategies that could ultimately pay the bills in your senior years. Retirement investing is the process of buying assets that can provide income once you leave the workforce.,https://imageio.forbes.com/specials-images/imageserve/6555244a11cbf874e4db1923/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,Forbes,n/a,www.forbes.com,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",0.352178,Bullish,[]
MSFT,Gamers Hate 'Call of Duty: Modern Warfare III'-What Went Wrong?,https://decrypt.co/206223/call-of-duty-modern-warfare-iii-trashed-by-gamers-reviews,20231115T210002,['Andrew Hayward'],Activision's latest Call of Duty is getting slammed by critics and everyday gamers alike amid reports of rushed development.,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2023/11/cod-mw3-scaled-gID_7.jpeg,Decrypt.co,n/a,decrypt.co,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.036735,Neutral,[]
MSFT,"Microsoft is fine avoiding China as U.S. considers national security implications, CEO Satya Nadella says",https://www.cnbc.com/2023/11/15/microsoft-ceo-nadella-says-company-isnt-focused-on-china-domestically.html,20231115T205702,['Jordan Novet'],Microsoft CEO Satya Nadella told CNBC's Jon Fortt that the company has notable Chinese customers that operate outside the mainland ...,https://image.cnbcfm.com/api/v1/image/107334438-17000744271700074423-32040025266-1080pnbcnews.jpg?v=1700074426&w=750&h=422&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.039955,Neutral,[]
MSFT,Meta To Appeal Over Tough EU Curbs On Digital Giants,https://www.barrons.com/news/meta-to-appeal-over-tough-eu-curbs-on-digital-giants-5eb8589f,20231115T203138,['AFP - Agence France Presse'],Facebook owner Meta said on Wednesday that it would appeal the inclusion of its Messenger and Marketplace products in tough curbs on digital giants that the EU unveiled in September.,https://asset.barrons.com/barrons/images/afp-metadata-default.jpg,Barrons,n/a,www.barrons.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.135453,Neutral,[]
MSFT,"Willie Wonka-Themed Xbox Series X, Edible Xbox Controller Could Be Yours To Win In Sweepstakes - Microsoft  ( NASDAQ:MSFT ) , Warner Bros. Discovery  ( NASDAQ:WBD ) ",https://www.benzinga.com/general/entertainment/23/11/35811141/how-to-win-an-edible-xbox-controller-and-willy-wonka-themed-xbox-series-x,20231115T200216,['Franca Quarneti'],"Microsoft Corp. MSFT introduced a unique promotional campaign featuring an ""official edible controller"" and a Willy Wonka-themed Xbox Series X. The novelty lies in a chocolate replica of the Xbox controller, designed to align with the upcoming ""Wonka"" film, Xbox announced in a blog post.",https://cdn.benzinga.com/files/images/story/2023/11/15/hero-ffc6e9544c1e8dcc385a-1536x864.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.169414,Somewhat-Bullish,[]
